CODIGO;DENOMINACION;GRUPO_CODIGO;GRUPO_NOMBRE;SECCION_CODIGO;SECCION_NOMBRE;SUBSECCION_CODIGO;SUBSECCION_NOMBRE;SITUACION
88349;"Microscopia electrónica; exploración";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88355;"Análisis de morfometría; músculo esquelético";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88356;"Análisis de morfometría; nervio";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88358;"Análisis de morfometría; tumor";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88360;Análisis morfométrico de tumor mediante estudio inmunohistoquímico (p. ej. ER-2/neu, receptor de estrógeno/receptor de progesterona), con método manual cuantitativo o semicuantitativo, cada anticuerpo;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88361;Análisis morfométrico de tumor mediante inmunohistoquímico (p. ej. HER-2/neu, receptor de estrógeno/receptor de progesterona), con método asistido por computadora cuantitativo o semicuantitativo, cada anticuerpo;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88362;Preparaciones con separación de nervios;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88363;Examen y selección de tejido archivado y recuperado (p. ej. Previamente diagnosticado) para análisis molecular (p. ej. Análisis de mutaciones KRAS);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88365;Hibridización in situ de tejidos, (Ejemplo: Fish), cada prueba;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88366;Estudio de biopsia quirúrgica;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88367;Análisis morfométrico, hibridación in situ, cada prueba (cuantitativo o semi-cuantitativo), utilizando tecnología asistida por computadora;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88368;Análisis morfométrico, hibridación in situ, cada prueba (cuantitativo o semi-cuantitativo), manual;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
88370;Estudio de Block Cell;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.8;Subsección Patología Quirúrgica;ACTIVO
92392;Provisión de ayudas para vision baja. Una ayuda de visión baja es un lente o dispositivo para ayudar o mejorar la función visual en una persona cuya visión no puede ser corregida por anteojos convencionales;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92393;Provisión de protesis ocular (ojo artificial);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92395;Provisión de anteojos para afaquia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92396;Provisión de lentes de contacto para afaquia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92502;Examen de otorrinolaringología bajo anestesia general;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92504;Microscopía binocular (procedimiento diagnóstico separado);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92506;Evaluación del habla, lenguaje, voz, comunicación, procesamiento auditivo, y/o rehabilitación delestado aural;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
93581;Cierre transcáteter percutáneo de un defecto de septum ventricular con implante;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.11;Subsección Cardiovascular;ACTIVO
93582;Cierre percutáneo transcatéter de ductus arterioso persistente;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.11;Subsección Cardiovascular;ACTIVO
93650;Ablación intracardiaca por catéter de función de nodo auriculoventricular, para creación de un bloqueo cardiaco completo, con o sin colocación temporaria de marcapasos;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.11;Subsección Cardiovascular;ACTIVO
86300;Inmunoensayo cuantitativo para antígeno tumoral CA 15-3 (27.29);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86301;Inmunoensayo cuantitativo para antígeno tumoral CA 19-9;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86304;Inmunoensayo cuantitativo para antígeno tumoral CA 125;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86305;Proteína 4 de epididímimo humano (HE4);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86305.01;Antígeno epididimal humano HE4;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86308;"Anticuerpos heterófilos; tamizaje";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86309;"Anticuerpos heterófilos; título";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86310;"Anticuerpos heterófilos; títulos después de la absorción con células de res y riñón de cobayo";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86314;Lavado bronquioalveolar;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86316;Inmunoensayo cuantitativo para otros antígenos tumorales (Ejemplo: CA50, 72-4, 549), cada uno;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86317;Inmunoensayo para anticuerpos contra agentes infecciosos, cuantitativo, no especificado;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86318;Inmunoensayo para anticuerpos contra agentes infecciosos, cualitativo o semicuantitativo, método de un solo paso (p. ej. tira reactiva);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86319;Inmunofijación;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86320;"Inmunoelectroforesis; suero";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86325;"Inmunoelectroforesis; otros líquidos (p. ej. orina, líquido cefalorraquídeo), con concentración";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86327;"Inmunoelectroforesis; cruzada (ensayo bidimensional)";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86329;"Inmunodifusión; no especificada en otro lugar";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86331;"Inmunodifusión; difusión en gel, cualitativa (Ouchterlony), cada antígeno o anticuerpo";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86332;Análisis de complejos inmunes;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86334;Electroforesis con inmunofijación, suero;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86335;Electroforesis con inmunofijación, en otros fluidos con concentracion (p. ej. orina, LCR);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86336;Inhibina A;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86337;Anticuerpos contra la insulina;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86340;Anticuerpos contra el factor intrínseco;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86341;Anticuerpo contra células de los islotes;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86343;Prueba de liberación de histamina de leucocitos (LHR);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86344;Fagocitosis leucocitaria;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86352;Prueba de función celular que involucra la estimulación (p. ej. mitógeno o antígeno) y detección de biomarcador (p. ej. ATP);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86353;Transformación de linfocitos, blastogénesis inducida por mitógenos (fitomitógenos) o antígenos;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
87800;"Detección de agente infeccioso por medio de ácidos nucléicos (ADN o ARN); múltiples organismos, técnica de evaluación directa. Ejemplo: Carga Viral del Virus de la Hepatitis B (HBV) - PCR en Tiempo Real, Carga Viral de Epstein Barr Virus (EBV) - PCR en Tiempo Real. Carga Viral de Citomegalovirus (CMV) - PCR en Tiempo Real, entre otros";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.01;Carga Viral del Virus de la Hepatitis B (HBV) - PCR en Tiempo Real;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.02;Carga Viral de Epstein Barr Virus (EBV) - PCR en Tiempo Real;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
86812.02;Tipificación Molecular HLA - A, B, DR - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.03;Tipificación Molecular HLA - A - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.04;Tipificación Molecular HLA - B - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.05;Tipificación Molecular HLA - C - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.06;Genotipo HLA-B*51, antígeno único;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.07;Genotipo HLA-B*27, antígeno único;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86812.08;Genotipo HLA-C*06, antígeno único;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86813;"Tipificación HLA; A, B o C, antígenos múltiples";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86816;"Tipificación HLA; DR/DQ, antígeno único";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86816.01;Tipificación Molecular HLA - DR - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
86816.02;Tipificación Molecular HLA - DQ - SSO en Resolución Intermedia;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.3;Subsección Inmunología;ACTIVO
88263;"Análisis de cromosomas; recuento de 45 células para detectar mosaicismo, 2 cariotipos, análisis del patrón de bandas";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88264;"Análisis de cromosomas; análisis de 20-25 células";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88267;Análisis de cromosomas, líquido amniótico o vellosidades coriónicas, recuento de 15 células, 1cariotipo, con análisis del patrón de bandas;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88269;Análisis de cromosomas in situ para células de líquido amniótico, recuento de células de 6-12colonias, 1 cariotipo, con análisis del patrón de bandas;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88271;"Citogenética molecular; sonda de ADN cada una (p. ej. hibridación in situ fluorescente (FISH))";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88272;"Citogenética molecular; hibridación in situ cromosómica, análisis de 3-5 células (p. ej. para derivados y marcadores)";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88273;"Citogenética molecular; hibridización cromosómica in situ, analizar de 10-30 células (p. ej. microsupresiones)";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88274;"Citogenética molecular; hibridación in situ en interfase, análisis de 25-99 células";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88275;"Citogenética molecular; hibridación in situ en interfase, análisis de 100-300 células";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88280;"Análisis de cromosomas; cariotipos adicionales, cada estudio";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88283;"Análisis de cromosomas; técnica de patrón de banda especializada (p. ej. NOR, bandas C)";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88285;"Análisis de cromosomas; recuento adicional de células, cada estudio";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88289;"Análisis de cromosomas; estudio adicional de alta resolución";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88291;Citogenética, y citogenética molecular, interpretación e informe;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88292;Cariotipo + banda GTG de médula ósea;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88293;Cariotipo + banda GTG de sangre periférica;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88294;Cariotipo + banda GTG de tumores sólidos;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299;Estudio citogenético que no aparece en la lista;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.01;Deteccion Del Gen Tel/Aml1 Por Pcr En Tiempo Final;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.02;Detección de Mutaciones del Dominio TK del Gen de Fusión BCR/ABL - KD P210;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.03;Mucopolisacaridos en orina (GAG)s;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.04;Cariotipo+banda GTG en Fibroblastos;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.05;Detección cualitativa y Cuantitativa BCL2;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
95970;"Análisis electrónico de sistema generador de pulsos para neuroestimulación implantado (p. ej. mediciones de velocidad, amplitud y duración de pulsos, configuración de ondas, estado de la batería, selección de electrodos, modulación de la salida, ciclos, impedancia); generador/transmisor de pulsos neuroestimuladores simple o complejo, cerebro, médula espinal, o sistema periférico (Ejemplo: nervio craneal, nervio periférico, nervio sacro, neuromuscular), sin reprogramación";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.16;Subsección Neurología y Procedimientos Neuromusculares;ACTIVO
95971;"Análisis electrónico de sistema generador de pulsos para neuroestimulación implantado (p. ej. mediciones de velocidad, amplitud y duración de pulsos, configuración de ondas, estado de la batería, selección de electrodos, modulación de la salida, ciclos, impedancia); generador/transmisor de pulsos neuroestimuladores, simple, médula espinal, o sistema periférico (Ejemplo: nervio periférico, nervio sacro, neuromuscular), con programación intraoperatoria o subsiguiente";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.16;Subsección Neurología y Procedimientos Neuromusculares;ACTIVO
95972;"Análisis electrónico de sistema generador de pulsos para neuroestimulación implantado (p. ej. mediciones de velocidad, amplitud y duración de pulsos, configuración de ondas, estado de la batería, selección de electrodos, modulación de la salida, ciclos, impedancia); generador/transmisor de pulsos neuroestimuladores, complejo, médula espinal, o sistema periférico (Ejemplo: nervio periférico, nervio sacro, neuromuscular) (excepto nervio craneal), con programación intraoperatoria o subsiguiente, primera hora";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.16;Subsección Neurología y Procedimientos Neuromusculares;ACTIVO
99244;Interconsulta ambulatoria para la evaluación y manejo de un paciente nuevo o continuador, de gravedad moderada;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99245;Interconsulta ambulatoria para la evaluación y manejo de un paciente nuevo o continuador, de gravedad severa;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99246;Consulta Medica Especializada/Subespecializada de 20 minutos;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99246.01;Consulta Medica Especializada/Subespecializada de 20 minutos en Pediatría;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99246.02;Consulta Medica Especializada/Subespecializada de 20 minutos en Gineco-Obstetricia;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99247;Consulta Medica Especializada/Subespecializada de 30 minutos;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99248;Consulta Medica Especializada/Subespecializada de 40 minutos;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99249;Consulta Medica Especializada/Subespecializada de 60 minutos;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99251;Interconsulta para la evaluación y manejo de un paciente nuevo o continuador que se encuentra hospitalizado o en un institución donde recibe cuidados para diagnóstico;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99252;Consejería nutricional de niños en riesgo;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99253;Interconsulta para la evaluación y manejo de un paciente nuevo o continuador que se encuentra hospitalizado o en un institución donde recibe cuidados de gravedad moderada;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99254;Interconsulta Especializada en Hospitalización;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99255;Interconsulta para la evaluación y manejo de un paciente nuevo o continuador que se encuentra hospitalizado o en un institución donde recibe cuidados intensivos;1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99262;Día paciente en hospitalización general (incluye admisión y alta);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99263;Día paciente en hospitalización de cuidados intermedios (incluye admisión y alta);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99281;Consulta en emergencia para evaluación y manejo de un paciente que requiere de estos tres componentes: historia focalizada al problema, examen clínico focalizado al problema, decisión medica simple y directa usualmente el problema es autolimitado y de menor complejidad (Prioridad IV);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99282;Consulta en emergencia para evaluación y manejo de un paciente que requiere de estos tres componentes: historia focalizada extendida del problema, examen clínico focalizado-extendido del problema decisión medica de baja complejidad usualmente el problema es de baja severidad. (Prioridad III);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99283;Consulta en emergencia para evaluación y manejo de un paciente que requiere de estos tres componentes: historia focalizada extendida del problema, examen clínico focalizado-extendido del problema decisión medica de moderada complejidad usualmente el problema es de moderada severidad. (Prioridad III);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
99284;Consulta en emergencia para evaluacion y manejo de un paciente que requiere de estos tres componentes: historia focalizada extendida del problema, examen clinico detallado-extendido del problema decisión medica de moderada complejidad usualmente el problema es de alta severidad y requiere de evaluación urgente por el médico pero no pone en riesgo inmediato a la vida. (Prioridad II);1;Servicios médicos y estomatológicos;1.7;Sección Evaluación y Manejo;1.7.1;Subsección Evaluación y Manejo;ACTIVO
92507;"Tratamiento de enfermedad del habla, lenguaje, voz, comunicación y/o procesamiento auditivo; individual";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92508;"Tratamiento de enfermedad del habla, lenguaje, voz, comunicación y/o procesamiento auditivo; 2 o mas individuos";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92510;Rehabilitación aural luego de implante coclear;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92511;Nasofaringolaringoscopía con endoscopio (procedimiento separado);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92512;Estudios de función nasal (p. ej. rinomanometría);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92516;Estudios de función de los nervios faciales (p. ej. electroneuronografía);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92520;Estudios de función de la laringe (Ejemplo: prueba aerodinámica, y prueba acústica);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92521;Evaluación de fluidez del lenguaje (p. ej. Tartamudeo, atropellamiento-taquifemia);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92522;Evaluación de la producción del sonido del habla (p. ej. Articulación, proceso fonológico, apraxia, disartria);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92523;"Evaluación de la producción del sonido del habla (p. ej. Articulación, proceso fonológico, apraxia, disartria); con evaluación de la comprensión y expresión del lenguaje (p. ej. Lenguaje receptivo y expresivo)";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92524;Análisis conductual y cualitativo de la voz y resonancia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92525;Evaluación de la deglución y función oral para la alimentación;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92526;Tratamiento de la disfunción de la deglución y/o función oral para la alimentación;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92531;Nistagmo espontáneo, incluyendo la mirada;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92532;Prueba de nistagmo de posición;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92533;Prueba vestibular calórica, cada irrigación (la estimulación binaural, bitérmica constituye cuatro pruebas);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92534;Prueba de nistagmo optocinético;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92540;Evaluación vestibular básica, incluyendo prueba de nistagmus espontáneo mediante nistagmo de fijación externa de la mirada, con registro, prueba de nistagmo funcional, mínimo de 4 posiciones, con registro, prueba de nistagmo optoquinético, estimulación foveal bidireccional y periférica, con registro, y prueba de registro de oscilación, con grabación;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92541;Prueba de nistagmo espontáneo con registro, incluyendo el nistagmo de mirada y de fijación;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92542;Prueba de nistagmo de posición con registro, mínimo de 4 posiciones;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92543;Prueba vestibular calórica con registro, cada irrigación (la estimulación binaural, bitérmica constituye cuatro pruebas);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92544;Prueba de nistagmo optocinético, bidireccional, estimulación de la fosa o periférica, con registro;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92545;Prueba de seguimiento oscilante, con registro;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92546;Prueba rotacional de eje vertical sinusoidal;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
